Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1347266442455109645,"RT @CNN : Elon Musk has edged past Amazon founder Jeff Bezos to grab the title of world's richest person, according to Bloomberg. https://t.co/kpJ1IjBHOC",ѕαмα∂ мσмσяι™🇬🇭,SAMAD__SPENCER,2021-01-07T19:38:45.000Z,Thu Jan 07 19:38:45 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://cnn.it/38oEjUK ,0,0,,,,,
1347266440043372544,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",Raedennn💎,Raedenxsingh,2021-01-07T19:38:44.000Z,Thu Jan 07 19:38:44 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347266437451296768,RT @zei_squirrel : elon musk has just become the richest person in the world. here's a reminder that he is a con-man who cosplays as a self-made billionaire brain-genius even though he's the son of an apartheid south african emerald mine owner who got his wealth by sucking on the state's teat https://t.co/Ydq1YjLjDH,Nog nie,Lesedi_Sebola,2021-01-07T19:38:44.000Z,Thu Jan 07 19:38:44 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJQpxuXUAEXInu.jpg,https://pbs.twimg.com/media/ErJQsWUW4AQ7tKK.png,https://pbs.twimg.com/media/ErJQ4KbWMAIqTNS.jpg,
1347266436402733057,"RT @npuk1 : 700 years after Mansa Musa of Mali (reigned from 1312-1337), the 1st African to be the richest person in the world, Elon Musk, becomes the 2nd African to become the world's richest person https://t.co/uOu6TdemA8",michael,mukabwason,2021-01-07T19:38:44.000Z,Thu Jan 07 19:38:44 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJi58YVgAAv4ea.jpg,,,
1347266436067155968,"RT @Complex : Elon Musk now officially the richest person in the world, passing Jeff Bezos.

More: https://t.co/FXfefHUGqY https://t.co/QhqxjoCda6",N 🖤,Fumez_vous,2021-01-07T19:38:44.000Z,Thu Jan 07 19:38:44 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://bit.ly/3s4XtXp ,0,0,photo,https://pbs.twimg.com/media/ErJf1tPXUAIlSrD.jpg,,,
1347266428685201409,"RT @etribune : Elon Musk leaves behind Amazon's Bezos to become world's richest person
https://t.co/BOiAEBbbgh",Noahhh.,Noahhh47257760,2021-01-07T19:38:42.000Z,Thu Jan 07 19:38:42 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://tribune.com.pk/story/2279106/elon-musk-leaves-behind-amazons-bezos-to-become-worlds-richest-person ,0,0,,,,,
1347266426726395904,RT @1v1ok : Elon Musk’s reaction to him being the richest person in the world https://t.co/QD0zTaPQNm,Idowu F. Jimoh,IdowuFeli4,2021-01-07T19:38:41.000Z,Thu Jan 07 19:38:41 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJVX6CXAAQbVRK.jpg,,,
1347266425384271872,"RT @saint : BREAKING: Elon Musk is now the richest person in the world, with a net worth of over 185 billion 💰 https://t.co/CnxA99PFqE",Adrien Harris,AdrienH33017591,2021-01-07T19:38:41.000Z,Thu Jan 07 19:38:41 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJc80rXIAA85io.jpg,,,
1347266422351622144,"RT @TempoVola_ : Elon Musk surpasses Amazon's Jeff Bezos as world's richest person with a net worth of more than $185 BILLION.

But just look at his reaction ❤👏 https://t.co/71sTADC9t4",🎉12-january🎂 Good pikin ❣️,thanee_thaleex,2021-01-07T19:38:40.000Z,Thu Jan 07 19:38:40 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJKotEXAAAL_H4.jpg,,,
1347266419935899651,"RT @TempoVola_ : Elon Musk surpasses Amazon's Jeff Bezos as world's richest person with a net worth of more than $185 BILLION.

But just look at his reaction ❤👏 https://t.co/71sTADC9t4",#SecureNorth🇳🇬,mubbywakili,2021-01-07T19:38:40.000Z,Thu Jan 07 19:38:40 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJKotEXAAAL_H4.jpg,,,
1347266418576928770,"RT @Complex : Elon Musk now officially the richest person in the world, passing Jeff Bezos.

More: https://t.co/FXfefHUGqY https://t.co/QhqxjoCda6",JSN,CarefreeHQ,2021-01-07T19:38:39.000Z,Thu Jan 07 19:38:39 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,http://bit.ly/3s4XtXp ,0,0,photo,https://pbs.twimg.com/media/ErJf1tPXUAIlSrD.jpg,,,
1347266413015289862,"RT @TempoVola_ : Elon Musk surpasses Amazon's Jeff Bezos as world's richest person with a net worth of more than $185 BILLION.

But just look at his reaction ❤👏 https://t.co/71sTADC9t4",Timiii😎,TimiTurnerrr,2021-01-07T19:38:38.000Z,Thu Jan 07 19:38:38 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJKotEXAAAL_H4.jpg,,,
1347266409055870981,RT @nytimes : Elon Musk is now the richest person in the world. An increase in Tesla's stock price on Thursday pushed Musk past the Amazon founder Jeff Bezos on Bloomberg's list of the world's wealthiest people. Musk’s net worth as of Thursday morning: $188.5 billion. https://t.co/fpLcmggzif,Vikram Vedapudi,lordvikram_,2021-01-07T19:38:37.000Z,Thu Jan 07 19:38:37 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://nyti.ms/3q33Ngz ,0,0,,,,,
1347266402328088577,"RT @JonErlichman : Breaking: Elon Musk just became the richest person in the world.

His net worth is now $188.5 billion, surpassing that of Jeff Bezos.

In the past year, Musk’s fortune has risen by $160 billion. https://t.co/poCjypj4Ss",Shubham Singh Rajput,Shubham14326774,2021-01-07T19:38:35.000Z,Thu Jan 07 19:38:35 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErI7JEyW4Ac6baH.jpg,,,
1347266395168497664,"RT @JonErlichman : Breaking: Elon Musk just became the richest person in the world.

His net worth is now $188.5 billion, surpassing that of Jeff Bezos.

In the past year, Musk’s fortune has risen by $160 billion. https://t.co/poCjypj4Ss",Steve Urkel's Football alter ego,mandla_louis,2021-01-07T19:38:34.000Z,Thu Jan 07 19:38:34 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErI7JEyW4Ac6baH.jpg,,,
1347266392031068160,"RT @Complex : Elon Musk now officially the richest person in the world, passing Jeff Bezos.

More: https://t.co/FXfefHUGqY https://t.co/QhqxjoCda6",sensei sethy,DirtySethRowe,2021-01-07T19:38:33.000Z,Thu Jan 07 19:38:33 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://bit.ly/3s4XtXp ,0,0,photo,https://pbs.twimg.com/media/ErJf1tPXUAIlSrD.jpg,,,
1347266387350269959,"Elon Musk just became the richest person in the world, with a net worth of more than $185B. Musk started 2020 worth about $27B &amp; was barely in the top 50 richest people. Musk has gained more wealth over the past 12 months than Bill Gates entire net worth of $132B. 👀 #ElonMusk https://t.co/E8NEXd50Dj",Farhan K. Abbasi,mFarhanAbbasi,2021-01-07T19:38:32.000Z,Thu Jan 07 19:38:32 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/ErJzo3AXIAMNPt7.jpg,,,
1347266381264400385,"RT @ogbeni_ceejay : Elon Musk overtakes Jeff Bezos to become world’s richest person at $190billion. Take it or leave it, this man wouldn't have achieved this if he hadn't left Africa. Leave this country while you still can and watch your career skyrocket. https://t.co/V4NqcgGNax",Dee🦅,davidoofoe,2021-01-07T19:38:30.000Z,Thu Jan 07 19:38:30 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJSRbjXcAMyWcv.jpg,,,
1347266374012465154,RT @zei_squirrel : elon musk has just become the richest person in the world. here's a reminder that he is a con-man who cosplays as a self-made billionaire brain-genius even though he's the son of an apartheid south african emerald mine owner who got his wealth by sucking on the state's teat https://t.co/Ydq1YjLjDH,Rufus Drumknott,RDrumknott,2021-01-07T19:38:29.000Z,Thu Jan 07 19:38:29 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJQpxuXUAEXInu.jpg,https://pbs.twimg.com/media/ErJQsWUW4AQ7tKK.png,https://pbs.twimg.com/media/ErJQ4KbWMAIqTNS.jpg,
1347266373446205441,"RT @Investingcom : *TESLA CEO ELON MUSK IS NOW THE RICHEST PERSON IN THE WORLD, PASSING JEFF BEZOS https://t.co/nCCKOybp2R",Given X Mashaba,Giiven_mash,2021-01-07T19:38:29.000Z,Thu Jan 07 19:38:29 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,animated_gif,https://video.twimg.com/tweet_video/ErJTbW3XMAcA1IZ.mp4,,,
1347266365753753603,RT @SmallTownCommie : Eat the rich  https://t.co/I96sLqNcHN,🚩☭Comrade Skepsis 🚩☭,Philonous14,2021-01-07T19:38:27.000Z,Thu Jan 07 19:38:27 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://www.cnbc.com/2021/01/07/elon-musk-is-now-the-richest-person-in-the-world-passing-jeff-bezos-.html ,0,0,,,,,
1347266365472825345,"RT @TempoVola_ : Elon Musk surpasses Amazon's Jeff Bezos as world's richest person with a net worth of more than $185 BILLION.

But just look at his reaction ❤👏 https://t.co/71sTADC9t4",JÒHÁNNÙ MÍMỌ́,aboladejohn__,2021-01-07T19:38:27.000Z,Thu Jan 07 19:38:27 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJKotEXAAAL_H4.jpg,,,
1347266362914332674,"Elon Musk has overtaken https://t.co/fyqBgKdrwC founder Jeff Bezos as the world’s richest person, driven by a meteoric rise in the value of Tesla https://t.co/bnHtvbTdbd via @WSJ @elonmusk Congratulations! ""Bezos, who?"" The number #2 now : )",Peter Helander,PeterHelander1,2021-01-07T19:38:26.000Z,Thu Jan 07 19:38:26 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,http://Amazon.com https://www.wsj.com/articles/tesla-s-elon-musk-overtakes-amazon-s-jeff-bezos-as-world-s-wealthiest-person-11610045468?reflink=desktopwebshare_twitter ,0,2,,,,,
1347266361333002245,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",fatu,una_formiga,2021-01-07T19:38:26.000Z,Thu Jan 07 19:38:26 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347266359332392969,RT @nypost : Elon Musk passes Jeff Bezos to become world’s richest person https://t.co/103EyEkyp8 https://t.co/WHgqZsWrtO,GIANFRANCO,Lancelotpzo,2021-01-07T19:38:25.000Z,Thu Jan 07 19:38:25 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://trib.al/HBVoLsk ,0,0,photo,https://pbs.twimg.com/media/ErJur-dXMAMb8m1.jpg,,,
1347266356924837892,"RT @FlawlessBalqis : Elon Musk became the richest person in the world ... Please support my business ,so that atleast i become the richest in my family 🙏😭

Available in sizes 35-43
Worldwide Delivery
♥️🌼 Price : 15k
🌷 Carton price :145k (10 pieces of shoes) with an additional promo of 2 bags https://t.co/pO6imGwURW",Christy,Christy00048323,2021-01-07T19:38:25.000Z,Thu Jan 07 19:38:25 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJTQwdW8AM9fu8.jpg,https://pbs.twimg.com/media/ErJTRLQXUAAv2H2.jpg,https://pbs.twimg.com/media/ErJTRjKXIAU8kmj.jpg,https://pbs.twimg.com/media/ErJTSBIXUAsEkzV.jpg
1347266356245393410,"RT @TempoVola_ : Elon Musk surpasses Amazon's Jeff Bezos as world's richest person with a net worth of more than $185 BILLION.

But just look at his reaction ❤👏 https://t.co/71sTADC9t4",The Account Of Chie 🕗🦅🦍,terex444,2021-01-07T19:38:24.000Z,Thu Jan 07 19:38:24 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJKotEXAAAL_H4.jpg,,,
1347266355939201026,"RT @lexfridman : Elon Musk is now the richest person in the world.

Step 1: Build things that people love.
Step 2: Profit.",THE GENERAL,dylantwiz,2021-01-07T19:38:24.000Z,Thu Jan 07 19:38:24 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1347266352361345026,RT @1v1ok : Elon Musk’s reaction to him being the richest person in the world https://t.co/QD0zTaPQNm,GnarcoticsⓂ️☣Anonymous,zootface1,2021-01-07T19:38:24.000Z,Thu Jan 07 19:38:24 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJVX6CXAAQbVRK.jpg,,,
1347266349173792769,"RT @Complex : Elon Musk now officially the richest person in the world, passing Jeff Bezos.

More: https://t.co/FXfefHUGqY https://t.co/QhqxjoCda6",eta carinae,Nefnourrr,2021-01-07T19:38:23.000Z,Thu Jan 07 19:38:23 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://bit.ly/3s4XtXp ,0,0,photo,https://pbs.twimg.com/media/ErJf1tPXUAIlSrD.jpg,,,
1347266337693904898,RT @thesheetztweetz : Elon Musk’s reaction to becoming the world’s richest person: https://t.co/1gko3Vopb8,Ein Typ,dertypi,2021-01-07T19:38:20.000Z,Thu Jan 07 19:38:20 +0000 2021,0,0,en,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErI905iU0AI8mBV.jpg,,,
1347266335613415425,RT @meenaharris : Can you wait like one more fucking day to announce that Elon Musk is the richest person in the world thanks,Grady Fry,GradyFry4,2021-01-07T19:38:20.000Z,Thu Jan 07 19:38:20 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1347266330429431808,"RT @JonErlichman : Breaking: Elon Musk just became the richest person in the world.

His net worth is now $188.5 billion, surpassing that of Jeff Bezos.

In the past year, Musk’s fortune has risen by $160 billion. https://t.co/poCjypj4Ss",nope just a negro living in america,paytonmarquar,2021-01-07T19:38:18.000Z,Thu Jan 07 19:38:18 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErI7JEyW4Ac6baH.jpg,,,
1347266329150152704,"RT @Complex : Elon Musk now officially the richest person in the world, passing Jeff Bezos.

More: https://t.co/FXfefHUGqY https://t.co/QhqxjoCda6",YT: Simbulele Mdleleni,SimbeeMdleleni,2021-01-07T19:38:18.000Z,Thu Jan 07 19:38:18 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,http://bit.ly/3s4XtXp ,0,0,photo,https://pbs.twimg.com/media/ErJf1tPXUAIlSrD.jpg,,,
1347266328118308864,"RT @Complex : Elon Musk now officially the richest person in the world, passing Jeff Bezos.

More: https://t.co/FXfefHUGqY https://t.co/QhqxjoCda6",Ramsey Quinones,_ramseyquinones,2021-01-07T19:38:18.000Z,Thu Jan 07 19:38:18 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://bit.ly/3s4XtXp ,0,0,photo,https://pbs.twimg.com/media/ErJf1tPXUAIlSrD.jpg,,,
1347266326553878528,RT @disclosetv : JUST IN - Elon Musk just passed Jeff Bezos as the richest person in the world.,SheLooksJustLikeYouJohn,AsilisArt,2021-01-07T19:38:17.000Z,Thu Jan 07 19:38:17 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,,,,,
1347266325874417666,"RT @FlawlessBalqis : Elon Musk became the richest person in the world ... Please support my business ,so that atleast i become the richest in my family 🙏😭

Available in sizes 35-43
Worldwide Delivery
♥️🌼 Price : 15k
🌷 Carton price :145k (10 pieces of shoes) with an additional promo of 2 bags https://t.co/pO6imGwURW",the interim scientist,nech_n_,2021-01-07T19:38:17.000Z,Thu Jan 07 19:38:17 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJTQwdW8AM9fu8.jpg,https://pbs.twimg.com/media/ErJTRLQXUAAv2H2.jpg,https://pbs.twimg.com/media/ErJTRjKXIAU8kmj.jpg,https://pbs.twimg.com/media/ErJTSBIXUAsEkzV.jpg
1347266320300208131,"RT @ogbeni_ceejay : Elon Musk overtakes Jeff Bezos to become world’s richest person at $190billion. Take it or leave it, this man wouldn't have achieved this if he hadn't left Africa. Leave this country while you still can and watch your career skyrocket. https://t.co/V4NqcgGNax",#Endpolicebrutality,fwesh___,2021-01-07T19:38:16.000Z,Thu Jan 07 19:38:16 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJSRbjXcAMyWcv.jpg,,,
1347266316625969155,"RT @JonErlichman : Breaking: Elon Musk just became the richest person in the world.

His net worth is now $188.5 billion, surpassing that of Jeff Bezos.

In the past year, Musk’s fortune has risen by $160 billion. https://t.co/poCjypj4Ss",Brandon Woelk,brandonwoelk,2021-01-07T19:38:15.000Z,Thu Jan 07 19:38:15 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErI7JEyW4Ac6baH.jpg,,,
1347266312846929920,"RT @ajplus : Elon Musk overtook Jeff Bezos as the world's richest person, reports @business.

Musk had made at least $68 billion during the pandemic. Meanwhile, last year:
- There were 2.3 million layoffs
- 1 in 8 homes did not have enough to eat
- 19.5 million on jobless aid in mid-Dec https://t.co/OtTYO2BTys",Bambino,_CrissoN,2021-01-07T19:38:14.000Z,Thu Jan 07 19:38:14 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,1,photo,https://pbs.twimg.com/media/ErJs3EmWMAAc5DW.jpg,https://pbs.twimg.com/media/ErJs1-cXYAIH_yg.jpg,,
1347266311060135942,"RT @JonErlichman : Breaking: Elon Musk just became the richest person in the world.

His net worth is now $188.5 billion, surpassing that of Jeff Bezos.

In the past year, Musk’s fortune has risen by $160 billion. https://t.co/poCjypj4Ss",Briii,DarkAngel_0715,2021-01-07T19:38:14.000Z,Thu Jan 07 19:38:14 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErI7JEyW4Ac6baH.jpg,,,
1347266300129763328,RT @silviakillings : Elon Musk just surpassed Jeff Bezos as the richest person in the world https://t.co/57my2nqdJG,nope just a negro living in america,paytonmarquar,2021-01-07T19:38:11.000Z,Thu Jan 07 19:38:11 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.bloomberg.com/news/articles/2021-01-06/musk-close-to-surpassing-bezos-as-world-s-richest-person?sref=SvwPxqpB ,0,0,,,,,
1347266297642569728,"RT @sttbreakingnews : TESLA CEO ELON MUSK IS NOW THE RICHEST PERSON IN THE WORLD, PASSING JEFF BEZOS - CNBC $TSLA $AMZN #ElonMusk #JeffBezos #teslastock #Amazon",Retired 8 & 24 ✌🏾🕴,Half_Baked215,2021-01-07T19:38:11.000Z,Thu Jan 07 19:38:11 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,,,,,
1347266296736604161,RT @nytimes : Elon Musk is now the richest person in the world. An increase in Tesla's stock price on Thursday pushed Musk past the Amazon founder Jeff Bezos on Bloomberg's list of the world's wealthiest people. Musk’s net worth as of Thursday morning: $188.5 billion. https://t.co/fpLcmggzif,carlos_KE,RealOtatiCarlos,2021-01-07T19:38:10.000Z,Thu Jan 07 19:38:10 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://nyti.ms/3q33Ngz ,0,0,,,,,
1347266295914323972,"Breaking for Australia: Elon Musk surpasses Jeff Bezos to become the richest person in the world !!!!!
 $TSLA",nakul1110,nakul1110,2021-01-07T19:38:10.000Z,Thu Jan 07 19:38:10 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1347266292282228736,"RT @ajplus : Elon Musk overtook Jeff Bezos as the world's richest person, reports @business.

Musk had made at least $68 billion during the pandemic. Meanwhile, last year:
- There were 2.3 million layoffs
- 1 in 8 homes did not have enough to eat
- 19.5 million on jobless aid in mid-Dec https://t.co/OtTYO2BTys",Gee,rnGee_,2021-01-07T19:38:09.000Z,Thu Jan 07 19:38:09 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,photo,https://pbs.twimg.com/media/ErJs3EmWMAAc5DW.jpg,https://pbs.twimg.com/media/ErJs1-cXYAIH_yg.jpg,,
1347266288192811008,"@elonmusk Dear Mr Musk, Im very happy for you. I hope it allows you to live your dreams. I also hope it allows you to find alternatives to working with&amp; helping finance a genocidal dictatorship like Turkey. Earth is vast enough. Thank you &amp; happy new year! https://t.co/P9GLO4zxQG",Chouchane,chouchane21,2021-01-07T19:38:08.000Z,Thu Jan 07 19:38:08 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://futurism.com/the-byte/elon-musk-richest-person-earth ,0,1,,,,,
1347266285743218689,"RT @Complex : Elon Musk now officially the richest person in the world, passing Jeff Bezos.

More: https://t.co/FXfefHUGqY https://t.co/QhqxjoCda6",GnarcoticsⓂ️☣Anonymous,zootface1,2021-01-07T19:38:08.000Z,Thu Jan 07 19:38:08 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://bit.ly/3s4XtXp ,0,0,photo,https://pbs.twimg.com/media/ErJf1tPXUAIlSrD.jpg,,,
1347266282777956359,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",Briii,DarkAngel_0715,2021-01-07T19:38:07.000Z,Thu Jan 07 19:38:07 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347266272468357127,"RT @business : Elon Musk, the outspoken entrepreneur behind Tesla and SpaceX, is now the richest person on the planet https://t.co/Z5Nu1kuWx2",Mark ➐,MarkWasFound_,2021-01-07T19:38:05.000Z,Thu Jan 07 19:38:05 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://trib.al/s0b1ERB ,0,0,,,,,
1347266268924141569,"RT @Complex : Elon Musk now officially the richest person in the world, passing Jeff Bezos.

More: https://t.co/FXfefHUGqY https://t.co/QhqxjoCda6",Pat Greene,patgreene0,2021-01-07T19:38:04.000Z,Thu Jan 07 19:38:04 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://bit.ly/3s4XtXp ,0,0,photo,https://pbs.twimg.com/media/ErJf1tPXUAIlSrD.jpg,,,
1347266266579529730,RT @zei_squirrel : elon musk has just become the richest person in the world. here's a reminder that he is a con-man who cosplays as a self-made billionaire brain-genius even though he's the son of an apartheid south african emerald mine owner who got his wealth by sucking on the state's teat https://t.co/Ydq1YjLjDH,Communist Sailor Moon ☭🇬🇹🚩,stealyoredbull,2021-01-07T19:38:03.000Z,Thu Jan 07 19:38:03 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJQpxuXUAEXInu.jpg,https://pbs.twimg.com/media/ErJQsWUW4AQ7tKK.png,https://pbs.twimg.com/media/ErJQ4KbWMAIqTNS.jpg,
1347266263609913349,"RT @TempoVola_ : Elon Musk surpasses Amazon's Jeff Bezos as world's richest person with a net worth of more than $185 BILLION.

But just look at his reaction ❤👏 https://t.co/71sTADC9t4",Covid19 Assassin,benardthebold,2021-01-07T19:38:02.000Z,Thu Jan 07 19:38:02 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/ErJKotEXAAAL_H4.jpg,,,
1347266263270060032,RT @NorbertElekes : NEW: Elon Musk overtakes Jeff Bezos as richest person in the world,Rhaegar,Rhaegar_Punk,2021-01-07T19:38:02.000Z,Thu Jan 07 19:38:02 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
